date,symbol,strategy,entry_price,exit_price,qty,gross_pnl,entry_cost,exit_cost,net_pnl,exit_reason,slippage_pct
2025-04-14,AREC,ATOM_SUP_EMA200,0.7158567559166654,0.7050494532991983,12941,-139.86,46.52,47.7,-234.08,Trailing Stop,0.3681944875400685
2025-04-16,ZEO,ATOM_SUP_EMA200,1.860439918372795,1.798954402705139,5024,-308.9,25.33,26.05,-360.28,Trailing Stop,0.334936138219443
2025-04-16,AREC,ATOM_SUP_EMA200,1.037506781754565,1.034054352389029,8572,-29.59,43.06,44.3,-116.95,Trailing Stop,0.1396086538842114
2025-04-29,ULY,ATOM_SUP_EMA200,10.456541736011964,9.842363195052169,931,-571.8,4.87,4.99,-581.66,SL,0.9196102101286829
2025-04-30,ULY,ATOM_SUP_EMA200,14.366678987817902,14.843374878566662,644,306.99,3.42,3.52,300.05,Trailing Stop,0.4802220679405708
2025-05-20,MRM,ATOM_SUP_EMA200,0.9249881622184292,0.9469810297263678,10261,225.67,47.67,50.29,127.71,Trailing Stop,0.317786344592858
2025-05-21,MRM,ATOM_SUP_EMA200,1.7045332552233765,1.7169402854521179,5283,65.55,26.61,27.38,11.56,Trailing Stop,0.1488638876349055
2025-05-29,ZEO,ATOM_SUP_EMA200,2.8465189152144776,2.761499329265525,3303,-280.82,16.72,17.2,-314.74,Trailing Stop,0.10854298189454825
2025-06-02,NIVF,ATOM_SUP_EMA200,57.82709939120516,56.34082391964721,107,-159.03,1.14,1.15,-161.32,Trailing Stop,0.3258311903631853
2025-06-03,NIVF,ATOM_SUP_EMA200,113.60616219541598,106.43693638846322,82,-587.88,1.21,1.2,-590.29,SL,1.3795746253723429
2025-06-11,XTIA,ATOM_SUP_EMA200,4.299870314936099,4.198588240366821,2084,-211.07,10.62,10.92,-232.61,Trailing Stop,0.46021241425270326
2025-06-17,SLRX,ATOM_SUP_EMA200,25.95,24.164062246936695,376,-671.51,2.1,2.14,-675.75,SL,1.9812909565492582
2025-06-17,CERO,ATOM_SUP_EMA200,10.00007822416731,10.987951625073691,882,871.3,4.6,4.75,861.95,TP,0.11031205991447934
2025-06-17,ACXP,ATOM_SUP_EMA200,16.598159908400365,16.132830542005177,576,-268.03,3.09,3.17,-274.29,Trailing Stop,0.1063124334044641
2025-06-18,IMRX,ATOM_SUP_EMA200,2.3223790004324765,2.3752035944973118,4110,217.11,20.76,21.36,174.99,Trailing Stop,0.31043421063914683
2025-06-23,INDP,ATOM_SUP_EMA200,14.008693059099002,15.363097067795259,636,861.4,3.38,3.49,854.53,TP,0.30153547591432855
2025-06-25,ULY,ATOM_SUP_EMA200,8.382195062820427,7.8197122391756855,1143,-642.92,5.93,6.08,-654.93,SL,1.8004713616397574
2025-06-27,DAIC,ATOM_SUP_EMA200,17.2046782625236,16.25508502924156,451,-428.27,2.43,2.48,-433.18,SL,0.5467259592655159
2025-07-02,DAIC,ATOM_SUP_EMA200,13.985212387651416,13.198006374498517,659,-518.77,3.5,3.58,-525.85,SL,0.6619427445188407
2025-07-11,AZI,ATOM_SUP_EMA200,18.352335485839298,18.102016367225804,483,-120.9,2.61,2.68,-126.19,Trailing Stop,0.1323161909643168
2025-07-15,KAPA,ATOM_SUP_EMA200,1.2029730911496617,1.126408035079369,7434,-569.18,37.37,38.43,-644.98,SL,1.4364762414218117
2025-07-31,PBM,ATOM_SUP_EMA200,7.25321927413804,7.3352984167351725,1259,103.34,6.5,6.68,90.16,Trailing Stop,0.49785110234436947
2025-08-04,PBM,ATOM_SUP_EMA200,5.555807794013671,5.419215187453897,1675,-228.79,8.58,8.82,-246.19,Trailing Stop,0.2720797303294493
2025-08-08,ORIS,ATOM_SUP_EMA200,3.2528074002806595,3.566619148000273,2975,933.59,15.09,15.54,902.96,TP,0.32053409135591954
2025-08-11,UGRO,ATOM_SUP_EMA200,0.42040076327079084,0.4100682656482996,23050,-238.16,48.67,50.81,-337.64,Trailing Stop,0.2655254284707654
2025-08-14,TRIB,ATOM_SUP_EMA200,2.2591392698773767,2.217997820071825,4219,-173.58,21.31,21.91,-216.8,Trailing Stop,0.2250193399988532
2025-08-19,PRFX,ATOM_SUP_EMA200,2.499111591492092,2.3568494025445155,3675,-522.81,18.58,19.1,-560.49,SL,0.7289583871530857
2025-09-10,JBDI,ATOM_SUP_EMA200,2.710872058700775,2.9778652718442338,3554,948.89,17.98,18.52,912.39,TP,0.13729204068147097
2025-09-17,SPRC,ATOM_SUP_EMA200,5.043273532954721,4.979916696701202,1821,-115.37,9.31,9.57,-134.25,Trailing Stop,0.15204618142953735
2025-09-18,PBM,ATOM_SUP_EMA200,5.138784928162335,4.994892009576158,1823,-262.32,9.32,9.58,-281.22,Trailing Stop,0.23185839256648202
2025-09-19,AMCI,ATOM_SUP_EMA200,30.780568799347943,31.796181708658143,316,320.93,1.79,1.85,317.29,Trailing Stop,0.2691747423055534
2025-09-22,ORIS,ATOM_SUP_EMA200,4.314960890020925,4.170595854407254,2109,-304.47,10.75,11.05,-326.27,Trailing Stop,0.22497955963506158
2025-09-23,GLTO,ATOM_SUP_EMA200,4.4604506941006,4.897188241746089,2121,926.32,10.81,11.14,904.37,TP,0.18969794764302625
2025-09-23,ORIS,ATOM_SUP_EMA200,5.980727160938923,5.643491206438429,1706,-575.32,8.76,8.99,-593.07,SL,0.6723279702954623
2025-09-24,QURE,ATOM_SUP_EMA200,44.565109200063745,50.29,214,1225.13,1.28,1.34,1222.51,EOD (Forced),0.0
2025-09-25,SPRC,ATOM_SUP_EMA200,4.3464226774684285,4.763992734500032,2166,904.46,11.04,11.37,882.05,TP,0.35707966553193254
2025-09-29,YCBD,ATOM_SUP_EMA200,1.3644364522640466,1.381765621849777,6936,120.2,34.89,35.9,49.41,Trailing Stop,0.37738847514226354
2025-10-01,RVSN,ATOM_SUP_EMA200,0.5372920843888598,0.505509628626614,17696,-562.42,47.75,47.49,-657.66,SL,0.9634770332448652
2025-10-02,MIGI,ATOM_SUP_EMA200,13.529018838820884,14.858511372689554,473,628.85,2.51,2.59,623.75,TP,0.15730059613681163
2025-10-03,BNAI,ATOM_SUP_EMA200,5.571212814046321,5.743288822517033,1608,276.7,8.24,8.48,259.98,Trailing Stop,0.35326880506220554
2025-10-06,SOPA,ATOM_SUP_EMA200,2.9224616861377473,2.918671020675646,3195,-12.11,16.18,16.64,-44.93,Trailing Stop,0.25047776228139546
2025-10-06,CCTG,ATOM_SUP_EMA200,1.64,1.6982,4229,246.13,21.3,21.92,202.91,EOD (Forced),0.0
2025-10-07,CISS,ATOM_SUP_EMA200,3.188670300183401,3.4956646843188874,3054,937.56,15.49,15.95,906.12,TP,0.33848950888203694
2025-10-07,GLTO,ATOM_SUP_EMA200,18.58511108539519,20.41650728403331,520,952.33,2.81,2.91,946.61,TP,0.13263261101276527
2025-10-07,COCH,ATOM_SUP_EMA200,1.4794533376993477,1.4589501574194446,7447,-152.69,37.48,38.55,-228.72,Trailing Stop,0.27681767467911167
2025-10-07,ULY,ATOM_SUP_EMA200,3.873867516452715,3.9075910068313298,2747,92.64,13.97,14.37,64.3,Trailing Stop,0.14435590888037222
2025-10-07,RVSN,ATOM_SUP_EMA200,0.6993656820477056,0.6866019057591921,15537,-198.31,54.57,55.83,-308.71,Trailing Stop,0.36685302349453985
2025-10-08,ACXP,ATOM_SUP_EMA200,10.187399165573126,9.59996286673587,870,-511.07,4.55,4.66,-520.28,SL,0.8066346865305977
2025-10-08,XBIO,ATOM_SUP_EMA200,14.814028530424237,14.588952052872143,612,-137.75,3.26,3.35,-144.36,Trailing Stop,0.21577885248697504
2025-10-08,RNAZ,ATOM_SUP_EMA200,16.890900281132645,17.52610600823307,527,334.75,2.83,2.92,329.0,Trailing Stop,0.17027792075033693
2025-10-14,UGRO,ATOM_SUP_EMA200,0.4610485280965334,0.5055127933399278,19618,872.3,45.42,52.65,774.23,TP,0.32348942706988515
2025-10-15,MIGI,ATOM_SUP_EMA200,29.16731867184962,28.8,303,-111.3,1.71,1.75,-114.76,EOD (Forced),0.0
2025-10-20,MSAI,ATOM_SUP_EMA200,0.6256360979951944,0.6121487998716318,14126,-190.52,44.38,45.48,-280.38,Trailing Stop,0.46846497380096497
2025-10-23,MSAI,ATOM_SUP_EMA200,1.0346550154852157,1.1337524152168006,9066,898.42,45.54,46.87,806.01,TP,0.3837995846275737
2025-10-29,FGL,ATOM_SUP_EMA200,0.6368546818753116,0.5932184526873701,14472,-631.5,46.29,45.21,-723.0,SL,1.9492995365496892
2025-10-29,PPBT,ATOM_SUP_EMA200,0.6878122760928569,0.7530533429221634,12994,847.74,44.88,51.03,751.83,TP,0.46790790069655386
2025-10-29,ERNA,ATOM_SUP_EMA200,1.9886963240161626,1.86746859689317,4500,-545.52,22.7,23.34,-591.56,SL,1.1535147904106
2025-10-30,ORIS,ATOM_SUP_EMA200,3.0039101037618736,2.955461642881544,3064,-148.45,15.52,15.96,-179.93,Trailing Stop,0.22410982473434457
2025-10-31,MSPR,ATOM_SUP_EMA200,0.3412893715021303,0.3485542273749648,26061,189.33,44.67,49.4,95.26,Trailing Stop,0.3532898667872746
2025-11-03,SMX,ATOM_SUP_EMA200,20.54693446154124,20.319167698371434,471,-107.28,2.57,2.63,-112.48,Trailing Stop,0.2397501061889521
2025-11-03,RAY,ATOM_SUP_EMA200,3.418167684486768,3.3392808866364447,2592,-204.47,13.16,13.53,-231.16,Trailing Stop,0.14112181111110514
2025-11-03,MSPR,ATOM_SUP_EMA200,0.4629207145977914,0.47875755802972236,19629,310.86,45.63,50.04,215.19,Trailing Stop,0.40408611821875684
2025-11-03,YGMZ,ATOM_SUP_EMA200,2.339835056495226,2.1907916113048413,4113,-613.02,20.78,21.36,-655.16,SL,1.4419231581775511
2025-11-03,AREC,ATOM_SUP_EMA200,4.349640354148312,4.300942486506321,2026,-98.66,10.32,10.62,-119.6,Trailing Stop,0.27956210279802524
2025-11-03,PHIO,ATOM_SUP_EMA200,3.319348123574052,3.122325834254851,2681,-528.22,13.6,13.98,-555.8,SL,0.9848123624650411
2025-11-04,PTLE,ATOM_SUP_EMA200,0.31777981190235094,0.3485525752231252,29110,895.8,46.46,55.18,794.16,TP,0.28756843341054933
2025-11-04,SCNX,ATOM_SUP_EMA200,0.8896115363847311,0.9012998349914364,11027,128.89,49.27,51.51,28.11,Trailing Stop,0.12246884808523122
2025-11-04,RUBI,ATOM_SUP_EMA200,26.546090090455394,24.77807597260614,361,-638.25,2.02,2.06,-642.33,SL,1.7475449474946823
2025-11-04,ORIS,ATOM_SUP_EMA200,4.204276209575658,3.968682339029649,2366,-557.42,12.05,12.38,-581.85,SL,0.6354447560199542
2025-11-04,DTCK,ATOM_SUP_EMA200,4.692496550237014,5.0,1896,583.03,9.68,9.96,563.39,EOD (Forced),0.0
2025-11-05,NVVE,ATOM_SUP_EMA200,12.435696733702205,11.747572756623484,767,-527.79,4.05,4.15,-535.99,SL,0.5615340707793872
2025-11-05,CHR,ATOM_SUP_EMA200,10.651902366088299,10.045811567742744,824,-499.42,4.31,4.42,-508.15,SL,0.7262916150434577
2025-11-05,LNAI,ATOM_SUP_EMA200,0.961224541274188,0.9458679667226593,8957,-137.55,43.24,43.85,-224.64,Trailing Stop,0.43495087129902177
2025-11-05,SORA,ATOM_SUP_EMA200,4.37561725330799,4.535748022419691,1885,301.85,9.61,9.89,282.35,Trailing Stop,0.11565685048026952
2025-11-05,MTC,ATOM_SUP_EMA200,0.5707367118811303,0.5644498802497305,14609,-91.84,41.87,43.53,-177.24,Trailing Stop,0.3090992141062182
2025-11-06,YGMZ,ATOM_SUP_EMA200,3.3959146635573565,3.3108368928558995,2861,-243.41,14.52,14.93,-272.86,Trailing Stop,0.2549666238092464
2025-11-06,STGW,ATOM_SUP_EMA200,6.174585148380505,6.776159807641509,1486,893.94,7.63,7.87,878.44,TP,0.23385973890397505
2025-11-07,BKYI,ATOM_SUP_EMA200,0.7706891571844818,0.7253733326952727,12306,-557.66,47.63,46.61,-651.9,SL,0.9262204608171706
2025-11-10,IMTE,ATOM_SUP_EMA200,1.409492949612439,1.3202177993181385,6927,-618.41,34.85,35.84,-689.1,SL,1.4040512204909286
2025-11-10,GLTO,ATOM_SUP_EMA200,13.3908231450233,12.590923044581853,622,-497.54,3.29,3.37,-504.2,SL,1.0247311813037663
2025-11-10,VCIG,ATOM_SUP_EMA200,1.5782321075162487,1.5053942608995081,5135,-374.02,25.85,26.59,-426.46,Trailing Stop,0.33801649126062994
2025-11-11,VCIG,ATOM_SUP_EMA200,1.99,1.8579876124929715,4821,-636.43,24.32,25.0,-685.75,SL,1.7197771757222016
2025-11-11,GLTO,ATOM_SUP_EMA200,23.614873402399148,23.73549809466902,383,46.2,2.11,2.17,41.92,Trailing Stop,0.4988656451863481
2025-11-12,VCIG,ATOM_SUP_EMA200,1.743078310323652,1.7000763500341098,5436,-233.76,27.39,28.17,-289.32,Trailing Stop,0.30339539456912307
2025-11-12,SLRX,ATOM_SUP_EMA200,1.864765232529689,1.7569776149041718,4684,-504.88,23.61,24.28,-552.77,SL,0.8212889918133505
2025-11-13,NVVE,ATOM_SUP_EMA200,16.88,15.884670167867995,530,-527.52,2.85,2.91,-533.28,SL,0.9436881524819326
2025-11-13,CMND,ATOM_SUP_EMA200,14.978252241032028,14.045809970102452,602,-561.33,3.21,3.28,-567.82,SL,1.289797444318393
2025-11-14,ASBP,ATOM_SUP_EMA200,0.13180998972346672,0.1327972819099595,72611,71.69,48.07,58.95,-35.33,Trailing Stop,0.1524196165718032
2025-11-14,WTO,ATOM_SUP_EMA200,3.43,3.759798416676536,2759,909.91,14.0,14.42,881.49,TP,0.3498961919815651
2025-11-21,CCTG,ATOM_SUP_EMA200,0.19537038103293383,0.19209182973327163,45364,-148.73,44.51,50.34,-243.58,Trailing Stop,0.24571976565230763
2025-11-24,AEHL,ATOM_SUP_EMA200,2.115422533375335,2.0760483297452077,4374,-172.22,22.07,22.7,-216.99,Trailing Stop,0.2139711730253433
2025-11-25,PAVS,ATOM_SUP_EMA200,72.59972793909459,79.70344133381191,49,348.08,1.08,1.09,345.91,TP,0.1956673988982078
2025-12-01,FLYE,ATOM_SUP_EMA200,12.272592108217331,11.482042382709958,733,-579.47,3.86,3.96,-587.29,SL,1.5174602375976387
2025-12-10,BEAT,ATOM_SUP_EMA200,1.02,1.1191641565153523,8916,884.15,44.78,46.09,793.28,TP,0.2527489736762842
2025-12-10,MIGI,ATOM_SUP_EMA200,6.531346503394756,6.713901332233212,1483,270.73,7.63,7.85,255.25,Trailing Stop,0.17987909257787235
2025-12-11,ATPC,ATOM_SUP_EMA200,0.12880532698284186,0.1277928251544271,70376,-71.26,45.52,55.37,-172.15,Trailing Stop,0.3564716144817789
2025-12-11,BTTC,ATOM_SUP_EMA200,6.378857022337723,5.952244702411967,1485,-633.52,7.63,7.84,-648.99,SL,1.7767490721271681
2025-12-11,MIGI,ATOM_SUP_EMA200,8.74056117486816,8.450295875706209,942,-273.43,4.89,5.02,-283.34,Trailing Stop,0.27972768814953036
2025-12-11,BEAT,ATOM_SUP_EMA200,2.3754124391709497,2.3730886102973936,3462,-8.05,17.49,17.99,-43.53,Trailing Stop,0.4785653052047043
2025-12-11,PETS,ATOM_SUP_EMA200,3.2083050379299425,3.1391071661673746,2671,-184.83,13.54,13.93,-212.3,Trailing Stop,0.4721887708505099
2025-12-12,YCBD,ATOM_SUP_EMA200,1.2323771309585858,1.251563337181501,7555,144.95,37.98,39.08,67.89,Trailing Stop,0.19431122954537305
2025-12-15,YCBD,ATOM_SUP_EMA200,1.5021323840862764,1.4466346781897836,5889,-326.83,29.64,30.49,-386.96,Trailing Stop,0.47233036189998123
2025-12-15,MASK,ATOM_SUP_EMA200,0.39980577479013285,0.4388419033421348,21530,840.45,43.23,50.57,746.65,TP,0.2147517589253073
2025-12-15,RADX,ATOM_SUP_EMA200,9.348743045810691,10.25488074943635,1053,954.16,5.48,5.66,943.02,TP,0.27944058959289864
2025-12-15,AMCI,ATOM_SUP_EMA200,6.866634426497068,6.874671211789896,1454,11.69,7.49,7.7,-3.5,Trailing Stop,0.18626189778734176
2025-12-16,RILYL,ATOM_SUP_EMA200,7.741137161200595,7.259090791084857,1230,-592.92,6.36,6.53,-605.81,SL,1.2916572588300863
2025-12-16,RILYP,ATOM_SUP_EMA200,6.617855833374243,6.233042321307985,1268,-487.94,6.53,6.7,-501.17,SL,0.857659255189734
2025-12-16,AZI,ATOM_SUP_EMA200,1.772674018304443,1.652755558073063,4478,-536.99,22.57,23.2,-582.76,SL,1.8577203284929975
2025-12-16,AMCI,ATOM_SUP_EMA200,12.21207168446467,12.214556173631848,641,1.59,3.38,3.47,-5.26,Trailing Stop,0.3300189830122534
2025-12-16,VMAR,ATOM_SUP_EMA200,0.9479172581633586,0.9041116060241059,8095,-354.61,38.54,37.93,-431.08,Trailing Stop,0.3459238331103803
2025-12-17,YCBD,ATOM_SUP_EMA200,1.9763501733203745,1.8534021109838392,4793,-589.29,24.17,24.86,-638.32,SL,1.285226836517317
2025-12-17,PCSA,ATOM_SUP_EMA200,3.53,3.8712371862167227,2474,844.22,12.56,12.94,818.72,TP,0.30293107863191465
2025-12-17,VYNE,ATOM_SUP_EMA200,0.6317035535445967,0.5928857334948887,14830,-575.67,47.05,46.31,-669.03,SL,1.205202617237729
2025-12-18,UGRO,ATOM_SUP_EMA200,0.40625404462351755,0.4450967279298625,22610,878.23,46.13,53.82,778.28,TP,0.3989266366250581
2025-12-18,ATHA,ATOM_SUP_EMA200,6.392327613441526,6.3588996180762365,1543,-51.58,7.93,8.16,-67.67,Trailing Stop,0.3931764085802567
2025-12-19,PRPH,ATOM_SUP_EMA200,1.219,1.3388435443238305,7843,939.93,39.43,40.58,859.92,TP,0.1533638359437456
2025-12-19,AZI,ATOM_SUP_EMA200,2.4082655552222505,2.2704043452025733,4336,-597.77,21.91,22.53,-642.21,SL,0.7626336905775627
2025-12-19,LAZR,ATOM_SUP_EMA200,0.4149202505185693,0.38846815685663594,23397,-618.9,48.75,49.04,-716.69,SL,1.4476037716375068
2025-12-23,TRIB,ATOM_SUP_EMA200,1.1287349270083937,1.238389057927642,8083,886.33,40.62,41.81,803.9,TP,0.2592896222744068
2025-12-23,HIHO,ATOM_SUP_EMA200,1.651216149206145,1.6470696939019294,5794,-24.02,29.18,30.02,-83.22,Trailing Stop,0.35876019952030014
2025-12-23,PCLA,ATOM_SUP_EMA200,0.3787560035180508,0.3632664031507424,27130,-420.23,51.61,53.43,-525.27,Trailing Stop,0.44631931083122306
2025-12-24,DRMA,ATOM_SUP_EMA200,2.672379789529483,2.5094272704076457,3593,-585.49,18.18,18.69,-622.36,SL,1.1554270746874047
2025-12-24,ELOG,ATOM_SUP_EMA200,1.919389000116445,1.933064729756443,4737,64.78,23.89,24.57,16.32,Trailing Stop,0.25465790730427684
2025-12-24,AMCI,ATOM_SUP_EMA200,8.89377937917066,9.73720346095127,982,828.24,5.1,5.26,817.88,TP,0.46972418665078547
2025-12-24,ECDA,ATOM_SUP_EMA200,0.8609314756776205,0.9444695520948257,10557,881.91,45.65,51.6,784.66,TP,0.2697998645273656
2025-12-26,ECDA,ATOM_SUP_EMA200,1.15,1.2621096701732342,8133,911.79,40.87,42.07,828.85,TP,0.22848457128583763
2025-12-26,DTCK,ATOM_SUP_EMA200,0.39434128026739457,0.380836919080289,25015,-337.81,49.54,51.47,-438.82,Trailing Stop,0.27836630523986106
2025-12-26,PCLA,ATOM_SUP_EMA200,0.3763789247672034,0.41302061497334797,26213,960.49,49.55,58.17,852.77,TP,0.24061879350879686
2025-12-26,PAVS,ATOM_SUP_EMA200,2.138664242225469,2.1679740624019064,5105,149.63,25.77,26.51,97.35,Trailing Stop,0.34594059287950574
2025-12-29,MASK,ATOM_SUP_EMA200,0.23049691099910008,0.22898749672610885,42431,-64.05,49.12,54.95,-168.12,Trailing Stop,0.4791617514412346
2025-12-29,SOPA,ATOM_SUP_EMA200,2.2097165061497672,2.0725782387284992,4101,-562.4,20.71,21.29,-604.4,SL,1.2696290291968282
2025-12-29,BNAI,ATOM_SUP_EMA200,1.8906745136356136,1.9349551735612533,4759,210.73,23.99,24.69,162.05,Trailing Stop,0.1571117873450199
2025-12-29,CCTG,ATOM_SUP_EMA200,0.1829,0.17757236500991233,47483,-252.97,43.62,49.23,-345.82,Trailing Stop,0.1504920097209017
2025-12-29,BFRGW,ATOM_SUP_EMA200,0.2537726348528635,0.23782727896012412,32768,-522.5,41.76,43.89,-608.15,SL,1.350866962586179
2025-12-29,RPGL,ATOM_SUP_EMA200,0.6808231146010998,0.6641063466778137,11474,-191.81,39.23,39.93,-270.97,Trailing Stop,0.24838580302004032
2025-12-30,SOPA,ATOM_SUP_EMA200,3.296094459869231,3.219929378330551,2846,-216.77,14.44,14.85,-246.06,Trailing Stop,0.31178395261451586
2025-12-30,BFRGW,ATOM_SUP_EMA200,0.5,0.519213693071725,13068,251.08,32.81,35.97,182.3,Trailing Stop,0.4842080209059972
2025-12-30,ULY,ATOM_SUP_EMA200,2.4318714661880736,2.668242698497988,3803,898.92,19.22,19.79,859.91,TP,0.2547949520157054
2025-12-31,INBS,ATOM_SUP_EMA200,10.668112624522735,9.97700520439837,897,-619.92,4.7,4.81,-629.43,SL,1.5560567168102386
2026-01-02,CHOW,ATOM_SUP_EMA200,0.9604478571541125,0.9215499686880898,9474,-368.52,45.7,45.22,-459.44,Trailing Stop,0.46659156381675254
2026-01-02,LVRO,ATOM_SUP_EMA200,1.0814978001019993,1.1881055492152521,7897,841.88,39.67,40.84,761.37,TP,0.12962081567061748
2026-01-02,BNAI,ATOM_SUP_EMA200,3.8291931316429926,3.7189682691205035,2489,-274.35,12.66,13.01,-300.02,Trailing Stop,0.1351162964418924
2026-01-05,MNTS,ATOM_SUP_EMA200,8.19,8.310377193230126,1071,128.92,5.55,5.71,117.66,Trailing Stop,0.36713591619558716
2026-01-05,VRME,ATOM_SUP_EMA200,1.1421329835793552,1.1537087863206075,8283,95.88,41.62,42.83,11.43,Trailing Stop,0.45653267294155553
2026-01-05,TMDE,ATOM_SUP_EMA200,1.005,1.0460225476052536,8673,355.79,43.56,44.82,267.41,Trailing Stop,0.3550800090256065
2024-11-08,NMHI,NEW_ORB,9.3,8.856444708691885,960,-425.81,5.0,5.13,-435.94,SL,0.8014705567665287
2024-11-11,CERO,NEW_ORB,318.8,301.89059466160205,28,-473.46,1.2,1.19,-475.85,SL,1.3584161106747892
2024-11-13,NMHI,NEW_ORB,4.82023030514474,4.836815962098412,1941,32.19,9.91,10.19,12.09,Trailing Stop,0.3447793450482084
2024-11-18,NIVF,NEW_ORB,4654.0,4402.05427248452,1,-251.95,1.1,1.1,-254.15,SL,1.4724280080638623
2024-11-19,PRFX,NEW_ORB,3.6,3.613341518049918,2665,35.56,13.54,13.92,8.1,Trailing Stop,0.32711248896837575
2024-11-29,PRFX,NEW_ORB,3.5,4.007660463813051,2771,1406.73,14.07,14.5,1378.16,TP,0.4307959301105238
2024-12-02,EHGO,NEW_ORB,5.89,5.5428653887179635,1512,-524.87,7.76,7.96,-540.59,SL,1.9725277886608077
2024-12-02,PPBT,NEW_ORB,5.94,6.26730467717213,1444,472.63,7.41,7.63,457.59,Trailing Stop,0.19420850112061358
2024-12-02,SNTI,NEW_ORB,3.85,3.870379459743591,2347,47.83,11.93,12.28,23.62,Trailing Stop,0.389153011360399
2024-12-02,FGL,NEW_ORB,3.7312,3.5513458726529716,1847,-332.19,9.39,9.65,-351.23,SL,0.8544538661329932
2024-12-03,CTNT,NEW_ORB,3.1946985490579785,3.088880698998547,2854,-302.0,14.47,14.88,-331.35,Trailing Stop,0.2621666451873589
2024-12-04,SVMH,NEW_ORB,2.410922893574492,2.278948536954837,3970,-523.94,20.06,20.63,-564.63,SL,1.5354355661282213
2024-12-05,SVMH,NEW_ORB,2.655,2.512557639866564,3430,-488.58,17.35,17.84,-523.77,SL,1.4219381722157736
2024-12-05,PRFX,NEW_ORB,5.2,5.950366995951464,1687,1265.87,8.63,8.9,1248.34,TP,0.4955351847581235
2024-12-05,PBM,NEW_ORB,32.04,30.356610239322862,310,-521.85,1.77,1.8,-525.42,SL,1.3062765315398013
2024-12-05,TARA,NEW_ORB,5.1,5.148767971831426,1912,93.24,9.78,10.05,73.41,Trailing Stop,0.3721367679677592
2024-12-05,RKDA,NEW_ORB,4.9848,5.710650066448885,1907,1384.2,9.75,10.05,1364.4,TP,0.381506450062349
2024-12-06,ALBT,NEW_ORB,3.38,3.1846306274648075,2849,-556.61,14.46,14.86,-585.93,SL,1.854332240359713
2024-12-06,UPC,NEW_ORB,74.8,85.75494088250913,114,1248.86,1.19,1.23,1246.44,TP,0.3081366164739148
2024-12-09,LDTC,NEW_ORB,0.52,0.493043656184368,18312,-493.62,47.82,48.0,-589.44,SL,1.2332419502467846
2024-12-10,QURE,NEW_ORB,10.0,11.469390469603145,894,1313.64,4.67,4.83,1304.14,TP,0.26616982953786394
2024-12-10,CPIX,NEW_ORB,2.465492388510086,2.346004311854732,4053,-484.29,20.49,21.06,-525.84,SL,0.8816858286014186
2024-12-11,NIVF,NEW_ORB,4535.5,4290.126348713093,1,-245.37,1.1,1.09,-247.56,SL,1.4688212271457453
2024-12-11,CADL,NEW_ORB,10.63,10.013391360982174,849,-523.5,4.44,4.56,-532.5,SL,1.875672615022592
2024-12-18,FGL,NEW_ORB,2.5864566619088367,2.5272489529081787,3667,-217.11,18.54,19.07,-254.72,Trailing Stop,0.36471701525018724
2024-12-19,PRFX,NEW_ORB,3.03,3.4671772016350304,2948,1288.8,14.94,15.39,1258.47,TP,0.49713871043103486
2024-12-19,PBM,NEW_ORB,19.13,20.119580191359237,531,525.47,2.88,2.97,519.62,Trailing Stop,0.10138931797796312
2024-12-20,PBM,NEW_ORB,33.39,35.870014548618315,284,704.32,1.63,1.69,701.0,Trailing Stop,0.2696512118933606
2024-12-26,SPRC,NEW_ORB,10.57,12.129941858935146,866,1350.91,4.53,4.69,1341.69,TP,0.21025989111805093
2024-12-26,RVSN,NEW_ORB,0.6185021671857092,0.6306804340714098,16230,197.65,50.41,53.76,93.48,Trailing Stop,0.36407907432091413
2024-12-26,RAY,NEW_ORB,30.72,29.33682280035425,359,-496.56,2.04,2.08,-500.68,SL,0.5234686945453244
2024-12-27,RAY,NEW_ORB,42.72,49.07017895170323,211,1339.89,1.25,1.31,1337.33,TP,0.11769469202239913
2024-12-30,RVSN,NEW_ORB,1.47,1.4375670941183376,6144,-199.27,30.92,31.81,-262.0,Trailing Stop,0.44549209706802256
2024-12-30,REKR,NEW_ORB,2.365,2.4367716786235945,4032,289.38,20.37,20.96,248.05,Trailing Stop,0.19366460685666276
2024-12-30,FLYE,NEW_ORB,58.09132715372039,59.54843749064422,79,115.11,1.1,1.12,112.89,Trailing Stop,0.40901528499284956
2024-12-31,FLYE,NEW_ORB,88.12522657041724,83.51574713155937,110,-507.04,1.21,1.22,-509.47,SL,1.2818765813973854
2024-12-31,BREA,NEW_ORB,7.809701878277731,7.7547981151575645,1183,-64.95,6.12,6.29,-77.36,Trailing Stop,0.4518855563855532
